% CTRL Position controller: Lag error	 Seriennummer 38094	 NCA 5 / 100.31000   100-54-0635.0		neuue Achsen						
Zeit	1te	2te	3te	4te	5te	6te	7te	8te	9te	10te
0.655999983	-305.8224487	-322.7130737	-293.5333862	-361.0126343	-223.408783	-279.9630737	-262.2130737	-293.1896362	-351.2860718	-360.5829468
0.656799983	-452.0097656	-459.9472656	-420.7753906	-521.9458008	-355.1220093	-410.1972656	-386.5566406	-442.6191406	-491.4848633	-498.9926758
0.657599983	-570.7026978	-570.6167603	-528.3745728	-606.5999146	-499.4145508	-519.5855103	-468.9839478	-547.9995728	-564.7796021	-580.5686646
0.658399983	-650.5115967	-650.5115967	-611.5115967	-641.3901367	-589.2717896	-589.9256592	-537.3553467	-615.9490967	-575.0854492	-621.5073242
0.659199983	-669.5626221	-645.2423096	-621.6016846	-623.8955688	-618.5151367	-584.0548096	-559.2266846	-622.1173096	-560.5752563	-605.6299438
0.659999983	-635.0755615	-579.6068115	-557.505249	-558.5236206	-599.1455688	-522.4349365	-513.645874	-581.2318115	-507.5783081	-542.7345581
0.660799983	-584.8326416	-484.4732666	-475.0826416	-462.2127075	-540.4298706	-443.8482666	-431.9107666	-494.4576416	-447.1189575	-459.5720825
0.661599983	-549.2411499	-418.8505249	-416.8817749	-392.2999878	-461.0252075	-388.0380249	-373.0223999	-423.0223999	-437.7843628	-408.9406128
0.662399983	-548.3334961	-391.7553711	-396.7866211	-381.7550659	-411.8468628	-373.4897461	-340.6303711	-390.3022461	-487.3956909	-421.9425659
0.663199983	-565.1028442	-416.6184692	-458.3528442	-406.1337891	-436.1925659	-411.2434692	-340.0872192	-389.2278442	-581.4931641	-441.8994141
0.663999983	-586.7354736	-505.7667236	-538.6104736	-423.0338135	-480.2119141	-480.2510986	-381.5948486	-429.3917236	-559.7369385	-461.3463135
0.664799983	-487.4039307	-524.2789307	-507.2945557	-406.9864502	-481.8150635	-431.6070557	-377.9351807	-420.7633057	-419.5333252	-384.2833252
0.665599983	-388.4219971	-528.4532471	-468.6407471	-460.9136963	-421.5802002	-413.7657471	-387.4844971	-414.9688721	-345.0386963	-376.5230713
0.666399983	-367.6020508	-501.3208008	-433.4770508	-428.4874268	-382.6636963	-401.0551758	-419.5708008	-408.0551758	-247.3311768	-343.7530518
0.667199983	-370.6787109	-377.3349609	-299.2568359	-330.0201416	-334.5343018	-287.0537109	-334.0693359	-338.5068359	-230.0982666	-291.5357666
0.667999983	-405.6831055	-316.3393555	-286.9799805	-291.6368408	-290.4263916	-239.6206055	-233.8081055	-268.6362305	-269.9649658	-278.6680908
0.668799983	-335.1149902	-284.5212402	-258.1462402	-223.2124023	-268.9337158	-195.0837402	-169.8181152	-203.5368652	-142.1342773	-167.1499023
0.669599983	-266.9436035	-301.7717285	-265.6623535	-305.1376953	-193.1655273	-208.4904785	-194.6779785	-184.6936035	-140.2001953	-223.3095703
0.670399983	-324.0593262	-252.3718262	-216.6218262	-250.4594727	-223.0595703	-197.0749512	-221.8249512	-205.6062012	-175.6313477	-229.5532227
0.671199983	-438.7590332	-276.4621582	-306.9152832	-266.1933594	-235.8657227	-243.4309082	-215.8684082	-230.6340332	-292.1308594	-239.2246094
0.671999983	-339.9645996	-299.6989746	-297.2145996	-267.5737305	-280.2714844	-230.7458496	-172.4645996	-185.2614746	-202.0424805	-232.0737305
0.672799983	-368.0666504	-327.8791504	-320.8791504	-312.3193359	-223.9643555	-287.8635254	-314.1447754	-248.0041504	-246.2724609	-291.2412109
0.673599983	-429.1901855	-316.9870605	-326.0339355	-308.0864258	-287.7412109	-280.2058105	-318.4401855	-272.5183105	-304.7583008	-293.4926758
0.674399983	-355.8356934	-368.1325684	-309.8513184	-296.3435059	-311.4926758	-260.4450684	-255.3981934	-243.8825684	-233.4372559	-263.9060059
0.675199983	-385.4863281	-342.1425781	-328.9238281	-316.9348145	-260.2497559	-298.6113281	-343.2363281	-284.7988281	-245.6848145	-278.9660645
0.675999983	-429.970459	-350.720459	-338.001709	-235.21875	-298.7785645	-288.251709	-303.251709	-276.907959	-196.84375	-213.46875
0.676799983	-303.9919434	-313.8044434	-278.0544434	-291.0708008	-220.71875	-255.9294434	-246.3044434	-238.7106934	-233.9145508	-260.8833008
0.677599983	-387.3933105	-290.9870605	-277.9245605	-217.6467285	-275.3833008	-217.3308105	-265.2995605	-240.5495605	-250.9279785	-245.8029785
0.678399983	-256.550293	-238.800293	-212.769043	-272.8215332	-231.4592285	-200.831543	-180.331543	-201.925293	-229.0402832	-255.7590332
0.679199983	-299.1801758	-295.4301758	-233.8989258	-237.5317383	-253.9777832	-215.0239258	-258.1176758	-248.1489258	-239.3442383	-241.9067383
0.679999983	-232.5200195	-181.4887695	-213.9887695	-253.0751953	-251.9692383	-216.0512695	-157.9262695	-175.8637695	-204.4501953	-240.7939453
0.680799983	-242.496582	-243.277832	-204.527832	-143.6445313	-238.8251953	-196.152832	-240.777832	-211.934082	-143.8945313	-164.6445313
0.681599983	-78.19384766	-18.56884766	-71.97509766	-11.25585938	-163.1757813	-67.53759766	-29.03759766	-23.94384766	49.15039063	13.74414063
0.682399983	69.56152344	105.7490234	127.7802734	241.519043	13.30664063	136.3740234	97.40527344	125.5615234	250.675293	234.019043
0.683199983	348.3813477	397.2875977	380.4750977	452.7246094	225.675293	385.0063477	397.7250977	386.3813477	515.9433594	471.4746094
0.683999983	535.5649414	602.3774414	592.4711914	701.2250977	472.7558594	610.8461914	547.9399414	633.0961914	704.5688477	736.8188477
0.684799983	740.6914063	740.9414063	764.4726563	802.0380859	694.6625977	797.0664063	799.0351563	784.0976563	840.3505859	827.7255859
0.685599983	759.2792969	840.9355469	837.4355469	852.6479492	809.7255859	850.1542969	807.7480469	873.0292969	871.1791992	917.7729492
0.686399983	793.9086914	758.5024414	795.2836914	746.7919922	863.5854492	842.6274414	850.7211914	803.9711914	759.6669922	768.3857422
0.687199983	602.8120117	676.625	677.0517578	600.2861328	744.5732422	692.4121094	665.1904297	701.7983398	633.3105469	664.0302734
0.687999983	447.2255859	450.4697266	491.5146484	366.8789063	614.3662109	533.8388672	545.9560547	494.9267578	414.3242188	408.0097656
0.688799983	250.9682617	311.894043	308.909668	244.9990234	388.2128906	296.1088867	310.612793	306.690918	249.7763672	264.2841797
0.689599983	118.0756836	129.5952148	142.7397461	101.4648438	262.9208984	159.2944336	170.9819336	126.6967773	115.1992188	91.13671875
0.690399983	38.53076172	92.71826172	71.55419922	89.42675781	94.63671875	45.86669922	36.39794922	60.79638672	80.89550781	69.62988281
0.691199983	10.62011719	20.51855469	20.34667969	-20.56713867	81.83300781	31.87011719	0.377929688	5.331054688	-13.48901367	-38.74682617
0.691999983	2.598388672	15.65307617	-6.190673828	-25.2578125	-5.121826172	-26.07348633	-55.08129883	-25.98754883	-96.9375	-73.5546875
0.692799982	-140.4177246	-63.95678711	-83.15991211	-162.3029785	-51.203125	-89.73022461	-107.0505371	-103.8942871	-140.4592285	-177.6623535
0.693599982	-147.7407227	-222.3344727	-165.1625977	-178.8417969	-129.451416	-164.8188477	-189.6469727	-214.4750977	-196.3417969	-213.2324219
0.694399982	-269.7617188	-242.8867188	-270.4492188	-252.5629883	-216.2324219	-245.4492188	-279.5742188	-156.4492188	-212.7192383	-219.7973633
0.695199982	-232.1203613	-269.7609863	-218.9016113	-259.8093262	-213.5629883	-218.3859863	-183.5734863	-247.6516113	-172.8562012	-212.2780762
0.695999982	-166.3178711	-228.7866211	-208.7241211	-126.5036621	-234.2937012	-151.5522461	-182.2709961	-127.4116211	-131.5349121	-115.7536621
0.696799982	-154.5241699	-97.52416992	-135.1491699	-60.78588867	-153.6442871	-84.46166992	-107.0866699	6.163330078	30.10473633	10.21411133
0.697599982	7.789794922	-3.132080078	16.41479492	51.03100586	-11.53588867	51.57104492	54.38354492	19.49291992	140.7185059	94.46850586
0.698399982	148.0161133	126.0942383	139.5786133	214.0410156	73.12475586	166.3754883	138.1254883	163.8129883	205.8535156	225.4785156
0.699199982	172.2790527	237.6384277	207.8571777	305.7915039	178.3691406	247.2946777	209.3103027	350.2790527	320.9946289	317.9165039
0.699999982	270.8601074	313.4538574	322.5788574	433.4846191	317.1508789	350.7351074	323.9382324	331.5319824	354.6408691	321.7033691
0.700799982	331.0559082	310.5715332	357.6027832	350.4020996	363.6877441	324.9934082	344.8840332	288.8996582	369.2614746	320.8708496
0.701599982	378.5391846	347.8985596	342.1016846	253.6693115	269.5895996	386.8204346	362.5860596	380.9298096	334.5599365	342.9193115
0.702399982	321.480835	341.793335	334.37146	236.1293945	297.9505615	344.77771	317.55896	410.230835	314.8012695	320.0981445
0.703199982	287.7249756	317.3343506	300.1937256	309.2827148	319.6606445	323.2249756	326.3812256	318.6156006	323.8764648	268.5014648
0.703999982	280.7716064	245.7716064	299.3653564	318.7229004	328.1577148	278.1153564	301.1778564	229.4903564	263.9416504	203.6916504
0.704799982	227.0426025	202.1363525	272.2926025	269.199707	252.3479004	235.4176025	254.1988525	192.0738525	247.512207	200.824707
0.705599982	238.2879639	193.3817139	230.6942139	212.588623	187.199707	208.5067139	199.1942139	192.2879639	252.088623	216.682373
0.706399982	287.8201904	224.2576904	233.8826904	188.4363403	189.869873	224.1639404	209.2264404	257.8826904	248.5925903	262.7800903
0.707199982	293.8791504	284.7229004	241.4729004	167.0633545	226.4988403	275.0979004	243.2541504	311.0354004	227.4696045	284.4696045
0.707999982	275.8103638	258.0603638	214.9666138	98.65985107	247.5321045	245.2791138	209.4353638	275.4041138	138.0036011	212.1598511
0.708799982	151.3705444	184.9955444	118.2455444	24.01373291	196.2848511	140.4330444	135.1517944	144.9642944	35.54498291	116.7012329
0.709599982	26.69165039	39.84790039	17.47290039	-4.180664063	96.57623291	17.81665039	22.69165039	16.87915039	-47.18066406	11.00683594
0.710399982	-54.31341553	-60.96966553	-44.84466553	-40.26031494	19.88183594	-83.81341553	-29.12591553	-93.81341553	-101.7915649	-71.76031494
0.711199982	-100.9815369	-136.2940369	-119.0752869	-90.56219482	-58.79156494	-141.6065369	-88.85653687	-198.5127869	-175.1246948	-149.3434448
0.711999982	-112.212326	-172.962326	-142.931076	-77.73576355	-101.3121948	-200.181076	-143.243576	-249.337326	-196.5170135	-203.1732635
0.712799982	-129.0613556	-196.7176056	-153.1238556	-104.5554657	-171.7045135	-224.3738556	-153.2801056	-295.9675903	-224.0242157	-219.3367157
0.713599982	-110.4594345	-199.3656921	-176.4281921	-129.0770569	-197.3992157	-242.7406921	-172.8344421	-287.4281921	-230.3583069	-208.1708069
0.714399982	-106.3059769	-173.7434692	-155.5559692	-128.6062622	-176.6708069	-234.6497192	-161.6184692	-230.7434692	-203.0437622	-190.2312622
0.715199982	-88.59423828	-128.6879883	-141.5004883	-125.886261	-198.8562622	-174.4379883	-150.3754883	-220.0004883	-181.792511	-148.855011
0.715999982	-76.22367096	-110.098671	-119.379921	-143.9728088	-164.792511	-163.6611633	-120.161171	-175.7861633	-163.1603088	-145.5040588
0.716799982	-60.84375	-87.375	-143.53125	-147.8125	-133.1290588	-160.78125	-117.5	-138.40625	-151.90625	-107.875
0.717599982	-56	-109.3125	-130.65625	-152.3125	-129.8125	-147.8125	-121.1875	-131.25	-143.78125	-121.59375
0.718399982	-51.71875	-86.96875	-131.40625	-143.1875	-114	-137.8125	-100.28125	-121.59375	-143.4375	-125.6875
0.719199982	-32.9375	-104.78125	-135	-136.28125	-103.09375	-135.1875	-117.34375	-120.84375	-130.90625	-95.3125
0.719999982	-17.5	-96.53125	-128.78125	-91.75	-91.21875	-125.875	-99.84375	-99.84375	-103.34375	-76.625
0.720799982	-4.78125	-60.15625	-90.53125	-73.3125	-70.40625	-99	-61.875	-65.8125	-81.75	-43.6875
0.721599982	42.90625	-47.03125	-39.4375	-1.875	-55.3125	-39	-39.4375	-28.59375	-34.125	-12.5625
0.722399982	77.21875	13.21875	10.65625	47.34375	0.34375	0.25	0	2.96875	4.09375	21.9375
0.723199982	125.59375	25.59375	56.5625	78.0625	47.625	38.5625	46.59375	29.53125	34.625	52.46875
0.723999982	155.96875	82.25	81.75	111.34375	73.96875	74.15625	87.03125	70.75	60.84375	73.5625
0.724799982	177.5	95.40625	125.4375	129.1875	90.875	108.125	108.375	86.59375	74.0625	69.1875
0.725599982	185.84375	125.4375	133.625	121.59375	125.34375	125.4375	121.59375	85.84375	75.09375	64.09375
0.726399982	178.34375	133.875	121.59375	108.28125	124.9375	112.28125	117	95.40625	86.53125	33.875
0.727199982	164.53125	121.4375	116.8125	111.6875	111.78125	111.6875	108.53125	82.09375	70.125	19.53125
0.727999982	153.15625	95.40625	95.5625	82.15625	90.96875	105.8125	103.15625	71.0625	60.25	4.25
0.728799982	147.09375	91.71875	69.625	69.375	78.0625	86.53125	78.25	56.3125	47	17.5
0.729599982	142.84375	82.15625	64.5	46.84375	73.5625	69.28125	74.15625	41.8125	34.8125	17.3125
0.730399982	129.4375	69.28125	64.5	47.1875	56.65625	74.40625	52.46875	19.375	21.40625	25.5
0.731199982	137.5625	74.5625	64.34375	34.8125	42.65625	64.34375	43.25	17.40625	8.6875	21.75
0.731999982	133.46875	78.0625	55.125	29.875	34.46875	58.09375	30.03125	4.09375	17.3125	25.75
0.732799981	121.5	81.21875	47.4375	36.09375	25.59375	43.1875	34.8125	16.96875	17.84375	34.96875
0.733599981	125.9375	69.375	52.21875	42.84375	17.3125	30.46875	34.96875	17.15625	20.8125	33.1875
0.734399981	112.28125	60.59375	38.90625	43.4375	21.3125	34.90625	37.71875	21.3125	15.9375	25.59375
0.735199981	88.40625	47	47.09375	34.8125	25.59375	39.15625	39.15625	13.0625	29.9375	25.4375
0.735999981	77.90625	38.75	47.28125	42.84375	25.4375	36.84375	38.5625	21.5	23.875	34.625
0.736799981	69.03125	34.96875	54.53125	39.15625	21.3125	38.3125	43.25	12.875	22	34.625
0.737599981	64.5	38.125	43.78125	34.8125	23.96875	34.71875	42.90625	12.71875	17.65625	30.46875
0.738399981	56.40625	39.25	39.34375	30.8125	25.59375	31.15625	37.71875	13.21875	30.28125	25.75
0.739199981	60.3125	34.71875	43.34375	39.0625	29.78125	30.375	38.8125	17.5	25.59375	34.71875
0.739999981	60.3125	38.46875	47.1875	25.5	25.59375	27.03125	52.46875	18.34375	21	23.625
0.740799981	60.3125	47.1875	42.84375	25.59375	34.46875	29.78125	43	17.5	17.5	25.6875
0.741599981	52.375	38.90625	42.84375	25.9375	30.125	25.4375	43.25	17.75	25.6875	21.59375
0.742399981	64.9375	30.53125	43	35.5	30.1875	21.40625	37.625	26.03125	25.6875	30.03125
0.743199981	56.8125	42.65625	34.375	25.59375	30.53125	27.96875	43.1875	30.125	25.75	21.3125
0.743999981	47.625	36.53125	30.28125	25.4375	34.625	29.78125	42.84375	16.28125	21.15625	16.28125
